8625;Gray Death Strike Suit (Prototype) (Sqd5);BA;1;3;1;443
8724;Buraq Fast Battle Armor (Support) (Sqd5);BA;1;2;1;444
9384;Dragoon Battle Armor (Advanced) (Sqd6);BA;1;3;1;445
8497;Elemental Battle Armor [Laser] (Sqd5);BA;1;2;1;447
8597;Undine Battle Armor (Upgrade) (Sqd5);BA;1;2;1;452
9198;Elemental III Battle Armor [Flamer] (Sqd6);BA;1;2;1;459
9185;Surat (Gray Death) Solahma Suit (Sqd6);BA;1;3;1;459
9103;Oni Battle Armor [Bearhunter] (Sqd6);BA;1;3;1;462
8713;Purifier Terra Battle Armor [AP Gauss] (Sqd5);BA;1;3;1;463
8974;Clan Medium Battle Armor (Naval) "Bär" (Sqd6);BA;1;2;1;465
8738;Oni Battle Armor [PPC] (Sqd5);BA;1;3;1;467
8856;Elemental Battle Armor (Space) [MicroPL] (Sqd6);BA;1;2;1;471
8616;Elemental II Battle Armor (Sqd5);BA;1;2;1;477
8849;Clan Medium Battle Armor "Rache" (Sqd6);BA;1;2;1;478
8948;Salamander Battle Armor (Sqd6);BA;1;2;1;479
8488;Elemental Battle Armor (Fire) [MicroPL] (Sqd5);BA;1;2;1;479
8499;Elemental Battle Armor [MicroPL] (Sqd5);BA;1;2;1;480
9515;Cavalier II Battle Armor [MRR] (Sqd5);BA;1;3;1;481
9147;Gray Death Strike Suit (HarJel) (Sqd6);BA;1;3;1;493
8712;Purifier Terra Battle Armor [SPL] (Sqd5);BA;1;3;1;495
9089;Wraith Battle Armor (Anti-Infantry) (Sqd6);BA;1;2;1;502
9088;Wraith Battle Armor (Sqd6);BA;1;2;1;503
9213;Longinus C Battle Armor [MRR] (Sqd5);ba;1;3;1;506
8946;Salamander Battle Armor (Anti-Infantry) (Sqd6);BA;1;2;1;506
8947;Salamander Battle Armor (Laser) (Sqd6);BA;1;2;1;506
9518;Cavalier II Battle Armor [PPC] (Sqd6);BA;1;3;1;507
9447;Callisto Battle Armor B [MRR] (Sqd5);BA;1;2;1;510
9358;TinStar Battle Armor (Original) (Sqd5);ba;1;3;1;515
9102;Oni Battle Armor [Narc] (Sqd6);BA;1;3;1;517
8851;Elemental Battle Armor (Fire) [Flamer] (Sqd6);BA;1;2;1;518
8859;Elemental Battle Armor [Flamer] (Sqd6);BA;1;2;1;520
8862;Elemental Battle Armor [MG] (Sqd6);BA;1;2;1;520
8737;Oni Battle Armor [MRR] (Sqd5);BA;1;3;1;521
8834;Elemental III Battle Armor [AP Gauss] (Sqd5);BA;1;2;1;532
9450;Callisto Battle Armor B [SRM] (Sqd5);BA;1;2;1;533
8860;Elemental Battle Armor [HMG] (Sqd6);BA;1;2;1;534
8858;Elemental Battle Armor [ERMicroL] (Sqd6);BA;1;2;1;548
9531;Longinus C Battle Armor [PPC] (Sqd6);ba;1;3;1;554
9199;Elemental III Battle Armor [MicroPL] (Sqd6);BA;1;2;1;558
8967;Afreet Medium Battle Armor (Jade Falcon) (Sqd6);BA;1;2;1;565
9075;Purifier Terra Battle Armor [MRR] (Sqd6);BA;1;3;1;568
8989;Gray Death Strike Suit (Prototype) (Sqd6);BA;1;3;1;569
9087;Buraq Fast Battle Armor (Support) (Sqd6);BA;1;2;1;571
8710;Purifier Terra Battle Armor [ERSL] (Sqd5);BA;1;3;1;571
8861;Elemental Battle Armor [Laser] (Sqd6);BA;1;2;1;575
8486;Elemental Battle Armor (Fire) [AP Gauss] (Sqd5);BA;1;2;1;576
8493;Elemental Battle Armor [AP Gauss] (Sqd5);BA;1;2;1;577
8961;Undine Battle Armor (Upgrade) (Sqd6);BA;1;2;1;581
9077;Purifier Terra Battle Armor [AP Gauss] (Sqd6);BA;1;3;1;595
9101;Oni Battle Armor [PPC] (Sqd6);BA;1;3;1;601
8980;Elemental II Battle Armor (Sqd6);BA;1;2;1;613
8852;Elemental Battle Armor (Fire) [MicroPL] (Sqd6);BA;1;2;1;615
8863;Elemental Battle Armor [MicroPL] (Sqd6);BA;1;2;1;617
9516;Cavalier II Battle Armor [MRR] (Sqd6);BA;1;3;1;618
9076;Purifier Terra Battle Armor [SPL] (Sqd6);BA;1;3;1;637
9448;Callisto Battle Armor B [MRR] (Sqd6);BA;1;2;1;651
9529;Longinus C Battle Armor [MRR] (Sqd6);ba;1;3;1;651
9359;TinStar Battle Armor (Original) (Sqd6);ba;0;3;1;662
9100;Oni Battle Armor [MRR] (Sqd6);BA;1;3;1;670
9451;Callisto Battle Armor B [SRM] (Sqd6);BA;1;2;1;676
9197;Elemental III Battle Armor [AP Gauss] (Sqd6);BA;1;2;1;684
9074;Purifier Terra Battle Armor [ERSL] (Sqd6);BA;1;3;1;734
8850;Elemental Battle Armor (Fire) [AP Gauss] (Sqd6);BA;1;2;1;740
8857;Elemental Battle Armor [AP Gauss] (Sqd6);BA;1;2;1;742
8383;Undine Battle Armor "Sebastian" (Sqd4);BA;1;2;1.5;229
4124;Elemental II Battle Armor X (Sqd4);BA;1;2;1.5;230
4932;Rogue Bear Heavy Battle Armor HR (Sqd4);BA;1;3;1.5;250
3228;Thunderbird Battle Armor [AP Gauss] (Sqd4);BA;1;2;1.5;260
4930;Rogue Bear Heavy Battle Armor (Hybrid) (Sqd4);BA;1;3;1.5;270
3230;Thunderbird Battle Armor [Pulse Laser] (Sqd4);BA;1;2;1.5;272
8385;Gnome Battle Armor "Dwarf" (Sqd4);BA;1;3;1.5;276
6242;Black Wolf Battle Armor [Plasma] (Sqd4);BA;1;2;1.5;280
6240;Black Wolf Battle Armor [Heavy Flamer] (Sqd4);BA;1;2;1.5;289
6241;Black Wolf Battle Armor [Heavy Mortar] (Sqd4);BA;1;2;1.5;294
9212;Gnome Battle Armor (Sqd3);BA;1;2;1.5;299
3229;Thunderbird Battle Armor [ER Laser] (Sqd4);BA;1;2;1.5;300
6243;Black Wolf Battle Armor [LB-X] (Sqd4);BA;1;2;1.5;303
8617;Elemental II Battle Armor X (Sqd5);BA;1;2;1.5;310
6737;Thunderbird Battle Armor (Upgrade) [LB-X] (Sqd4);BA;1;2;1.5;323
8662;Rogue Bear Heavy Battle Armor HR (Sqd5);BA;1;3;1.5;336
6738;Thunderbird Battle Armor (Upgrade) [Pulse Laser] (Sqd4);BA;1;2;1.5;339
7357;Thunderbird II Battle Armor (Sqd4);BA;1;2;1.5;345
4931;Rogue Bear Heavy Battle Armor (Sqd4);BA;1;2;1.5;346
6239;Black Wolf Battle Armor [ERSPL] (Sqd4);BA;1;2;1.5;348
8589;Thunderbird Battle Armor [AP Gauss] (Sqd5);BA;1;2;1.5;350
1217;Gnome Battle Armor (Upgrade) [Bearhunter] (Sqd4);BA;1;2;1.5;354
8660;Rogue Bear Heavy Battle Armor (Hybrid) (Sqd5);BA;1;3;1.5;363
8591;Thunderbird Battle Armor [Pulse Laser] (Sqd5);BA;1;2;1.5;366
6736;Thunderbird Battle Armor (Upgrade) [ER Laser] (Sqd4);BA;1;2;1.5;367
7391;Grenadier II Battle Armor B (Sqd4);BA;1;3;1.5;370
4005;Corona Heavy Battle Armor (SRM) (Sqd4);BA;1;2;1.5;373
7389;Grenadier II Battle Armor A (Sqd4);BA;1;3;1.5;377
8730;Black Wolf Battle Armor [Plasma] (Sqd5);BA;1;2;1.5;377
8728;Black Wolf Battle Armor [Heavy Flamer] (Sqd5);BA;1;2;1.5;389
1218;Gnome Battle Armor (Upgrade) [MRR] (Sqd4);BA;1;2;1.5;391
8729;Black Wolf Battle Armor [Heavy Mortar] (Sqd5);BA;1;2;1.5;396
6734;Rogue Bear Heavy Battle Armor (Upgrade) (Sqd4);BA;1;2;1.5;396
8981;Elemental II Battle Armor X (Sqd6);BA;1;2;1.5;399
8590;Thunderbird Battle Armor [ER Laser] (Sqd5);BA;1;2;1.5;404
8731;Black Wolf Battle Armor [LB-X] (Sqd5);BA;1;2;1.5;407
1219;Gnome Battle Armor (Upgrade) [Pulse Laser] (Sqd4);BA;1;2;1.5;408
1216;Gnome Battle Armor (Sqd4);BA;1;2;1.5;431
9026;Rogue Bear Heavy Battle Armor HR (Sqd6);BA;1;3;1.5;432
8792;Thunderbird Battle Armor (Upgrade) [LB-X] (Sqd5);BA;1;2;1.5;435
9414;Stormbird Battle Armor (Jade Falcon) (Sqd4);ba;1;2;1.5;436
8953;Thunderbird Battle Armor [AP Gauss] (Sqd6);BA;1;2;1.5;450
1215;Gnome Battle Armor (LRM) (Sqd4);BA;1;2;1.5;454
8793;Thunderbird Battle Armor (Upgrade) [Pulse Laser] (Sqd5);BA;1;2;1.5;457
8823;Thunderbird II Battle Armor (Sqd5);BA;1;2;1.5;464
8661;Rogue Bear Heavy Battle Armor (Sqd5);BA;1;2;1.5;466
9024;Rogue Bear Heavy Battle Armor (Hybrid) (Sqd6);BA;1;3;1.5;467
8727;Black Wolf Battle Armor [ERSPL] (Sqd5);BA;1;2;1.5;468
9412;Stormbird Battle Armor (Sqd4);BA;1;2;1.5;470
8955;Thunderbird Battle Armor [Pulse Laser] (Sqd6);BA;1;2;1.5;471
9200;Rhino Battle Armor (Sqd4);BA;1;2;1.5;473
8519;Gnome Battle Armor (Upgrade) [Bearhunter] (Sqd5);BA;1;2;1.5;476
9093;Black Wolf Battle Armor [Plasma] (Sqd6);BA;1;2;1.5;485
4006;Corona Heavy Battle Armor (Sqd4);BA;1;2;1.5;495
8791;Thunderbird Battle Armor (Upgrade) [ER Laser] (Sqd5);BA;1;2;1.5;495
8831;Grenadier II Battle Armor B (Sqd5);BA;1;3;1.5;499
9091;Black Wolf Battle Armor [Heavy Flamer] (Sqd6);BA;1;2;1.5;500
8612;Corona Heavy Battle Armor (SRM) (Sqd5);BA;1;2;1.5;502
8830;Grenadier II Battle Armor A (Sqd5);BA;1;3;1.5;508
9092;Black Wolf Battle Armor [Heavy Mortar] (Sqd6);BA;1;2;1.5;509
8954;Thunderbird Battle Armor [ER Laser] (Sqd6);BA;1;2;1.5;519
9094;Black Wolf Battle Armor [LB-X] (Sqd6);BA;1;2;1.5;524
8520;Gnome Battle Armor (Upgrade) [MRR] (Sqd5);BA;1;2;1.5;526
8789;Rogue Bear Heavy Battle Armor (Upgrade) (Sqd5);BA;1;2;1.5;533
8521;Gnome Battle Armor (Upgrade) [Pulse Laser] (Sqd5);BA;1;2;1.5;549
9155;Thunderbird Battle Armor (Upgrade) [LB-X] (Sqd6);BA;1;2;1.5;560
4912;Rhino Battle Armor (Sqd5);BA;1;2;1.5;568
8518;Gnome Battle Armor (Sqd5);BA;1;2;1.5;580
9415;Stormbird Battle Armor (Jade Falcon) (Sqd5);BA;1;2;1.5;587
9156;Thunderbird Battle Armor (Upgrade) [Pulse Laser] (Sqd6);BA;1;2;1.5;588
9186;Thunderbird II Battle Armor (Sqd6);BA;1;2;1.5;596
9025;Rogue Bear Heavy Battle Armor (Sqd6);BA;1;2;1.5;599
9090;Black Wolf Battle Armor [ERSPL] (Sqd6);BA;1;2;1.5;602
8517;Gnome Battle Armor (LRM) (Sqd5);BA;1;2;1.5;611
8883;Gnome Battle Armor (Upgrade) [Bearhunter] (Sqd6);BA;1;2;1.5;612
6587;Cuchulainn Support Armor (Sqd4);BA;1;2;1.5;621
9411;Stormbird Battle Armor (Sqd5);ba;1;2;1.5;633
9154;Thunderbird Battle Armor (Upgrade) [ER Laser] (Sqd6);BA;1;2;1.5;636
9194;Grenadier II Battle Armor B (Sqd6);BA;1;3;1.5;641
8976;Corona Heavy Battle Armor (SRM) (Sqd6);BA;1;2;1.5;646
9193;Grenadier II Battle Armor A (Sqd6);BA;1;3;1.5;653
8613;Corona Heavy Battle Armor (Sqd5);BA;1;2;1.5;667
8884;Gnome Battle Armor (Upgrade) [MRR] (Sqd6);BA;1;2;1.5;676
9152;Rogue Bear Heavy Battle Armor (Upgrade) (Sqd6);BA;1;2;1.5;685
8885;Gnome Battle Armor (Upgrade) [Pulse Laser] (Sqd6);BA;1;2;1.5;706
9201;Rhino Battle Armor (Sqd6);BA;1;2;1.5;731
8882;Gnome Battle Armor (Sqd6);BA;1;2;1.5;747
9416;Stormbird Battle Armor (Jade Falcon) (Sqd6);ba;1;2;1.5;754
8881;Gnome Battle Armor (LRM) (Sqd6);BA;1;2;1.5;785
9413;Stormbird Battle Armor (Sqd6);ba;1;2;1.5;813
8768;Cuchulainn Support Armor (Sqd5);BA;1;2;1.5;836
8977;Corona Heavy Battle Armor (Sqd6);BA;1;2;1.5;857
9131;Cuchulainn Support Armor (Sqd6);BA;1;2;1.5;1075
6593;Fenrir II Assault Battle Armor [AI] (Sqd4);BA;1;3;2;344
4222;Golem Assault Armor (Fast Assault) (Sqd4);BA;1;2;2;367
1623;Ironhold Assault Battle Armor (Sqd4);BA;1;2;2;398
6742;Ironhold Assault Battle Armor (Anti-Tank) (Sqd4);BA;1;2;2;447
8773;Fenrir II Assault Battle Armor [AI] (Sqd5);BA;1;3;2;462
6592;Fenrir II Assault Battle Armor [SRM] (Sqd4);BA;1;3;2;467
1419;Hauberk Battle Armor U15 (Sqd4);BA;1;3;2;483
3478;Warg Assault Battle Armor (Sqd4);BA;1;2;2;486
8621;Golem Assault Armor (Fast Assault) (Sqd5);BA;1;2;2;494
8539;Ironhold Assault Battle Armor (Sqd5);BA;1;2;2;536
4223;Golem Assault Armor (Rock Golem) (Sqd4);BA;1;2;2;545
1622;Ironhold Assault Battle Armor (Fire) (Sqd4);BA;1;2;2;562
6748;Warg Assault Battle Armor (Reactive) (Sqd4);BA;1;2;2;563
9136;Fenrir II Assault Battle Armor [AI] (Sqd6);BA;1;3;2;592
